Time,TickMS,Phase,MimicMode,Verdict,Bid,Ask,Spread,BidVol,AskVol,Bar_Open,Bar_High,Bar_Low,Bar_Close,RSI,Velocity,Acceleration,Hybrid_MACD,Hybrid_DFCurve,Flow_MFI,Flow_ROC,Flow_Delta,Balance,Margin,MarginPercent,Floating_PL,Realized_PL,Session_PL,PosCount,LotDir,TotalLots,SLTP_Levels,ActionDetails,LastEvent
2026.02.06 17:43:12.804,804,IDLE,0,STABLE,4942.14000,4942.53000,41.4,100,100,4940.25000,4943.68000,4939.10000,4942.14000,39.99,52.60599,3.59892,-6.26495,1.97,26.89,-73.98,-25.09,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:13.995,995,IDLE,0,STABLE,4942.59000,4942.98000,41.4,0,0,4940.25000,4943.68000,4939.10000,4942.59000,41.30,48.93892,-3.66707,-5.87924,2.42,27.55,-73.47,-23.26,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:13.410,410,IDLE,0,STABLE,4942.53000,4942.92000,41.4,100,100,4940.25000,4943.68000,4939.10000,4942.53000,41.12,39.32355,-9.61537,-5.93067,2.36,27.55,-72.96,-23.41,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:13.666,666,IDLE,0,STABLE,4942.57000,4942.96000,41.4,100,100,4940.25000,4943.68000,4939.10000,4942.57000,41.24,32.47925,-6.84430,-5.89638,2.40,27.68,-72.45,-23.16,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:14.870,870,IDLE,0,STABLE,4942.51000,4942.90000,41.4,100,100,4940.25000,4943.68000,4939.10000,4942.51000,41.07,32.92524,0.44599,-5.94781,2.34,27.68,-71.94,-23.32,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:14.023,23,IDLE,0,STABLE,4942.60000,4942.99000,41.4,0,0,4940.25000,4943.68000,4939.10000,4942.60000,41.32,26.53493,-6.39031,-5.87067,2.43,27.89,-71.43,-22.85,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:14.213,213,IDLE,0,STABLE,4942.63000,4943.02000,41.4,0,0,4940.25000,4943.68000,4939.10000,4942.63000,41.41,21.88530,-4.64963,-5.84495,2.46,28.01,-70.92,-22.63,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:14.368,368,IDLE,0,STABLE,4942.72000,4943.11000,41.4,0,0,4940.25000,4943.68000,4939.10000,4942.72000,41.66,19.40190,-2.48340,-5.76781,2.55,28.22,-70.41,-22.14,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:14.581,581,IDLE,0,STABLE,4943.08000,4943.47000,41.4,100,100,4940.25000,4943.68000,4939.10000,4943.08000,42.66,24.90719,5.50528,-5.45924,2.91,28.84,-69.90,-20.43,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:14.746,746,IDLE,0,STABLE,4943.07000,4943.46000,41.4,0,0,4940.25000,4943.68000,4939.10000,4943.07000,42.63,29.18501,4.27782,-5.46781,2.90,28.92,-69.39,-20.34,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:15.949,949,IDLE,0,STABLE,4943.23000,4943.62000,41.4,100,100,4940.25000,4943.68000,4939.10000,4943.23000,43.06,36.68134,7.49633,-5.33067,3.06,29.25,-68.88,-19.48,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:15.195,195,IDLE,0,STABLE,4943.26000,4943.65000,41.4,100,100,4940.25000,4943.68000,4939.10000,4943.26000,43.14,40.60787,3.92653,-5.30495,3.09,29.40,-68.37,-19.20,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:15.350,350,IDLE,0,STABLE,4943.29000,4943.68000,41.4,100,100,4940.25000,4943.68000,4939.10000,4943.29000,43.22,44.09580,3.48792,-5.27924,3.12,29.54,-67.86,-18.91,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:15.570,570,IDLE,0,STABLE,4943.18000,4943.57000,41.4,100,100,4940.25000,4943.68000,4939.10000,4943.18000,42.93,42.93692,-1.15888,-5.37352,3.01,29.46,-67.35,-19.30,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:15.751,751,IDLE,0,STABLE,4943.22000,4943.61000,41.4,0,0,4940.25000,4943.68000,4939.10000,4943.22000,43.03,37.33461,-5.60231,-5.33924,3.05,29.62,-66.84,-18.97,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:16.930,930,IDLE,0,STABLE,4943.16000,4943.55000,41.4,0,0,4940.25000,4943.68000,4939.10000,4943.16000,42.87,31.38668,-5.94793,-5.39067,2.99,29.61,-66.33,-19.13,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:16.120,120,IDLE,0,STABLE,4943.25000,4943.64000,41.4,0,0,4940.25000,4943.68000,4939.10000,4943.25000,43.11,25.45122,-5.93545,-5.31352,3.08,29.86,-65.82,-18.54,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:16.374,374,IDLE,0,STABLE,4943.22000,4943.61000,41.4,100,100,4940.25000,4943.68000,4939.10000,4943.22000,43.03,21.72816,-3.72306,-5.33924,3.05,29.90,-65.31,-18.55,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:16.563,563,IDLE,0,STABLE,4943.23000,4943.62000,41.5,100,100,4940.25000,4943.68000,4939.10000,4943.23000,43.06,18.37100,-3.35716,-5.33067,3.06,30.01,-64.80,-18.36,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:16.780,780,IDLE,0,STABLE,4943.24000,4943.63000,41.5,100,100,4940.25000,4943.68000,4939.10000,4943.24000,43.09,15.08553,-3.28547,-5.32210,3.07,30.12,-64.29,-18.17,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:17.035,35,IDLE,0,STABLE,4943.27000,4943.66000,41.5,100,100,4940.25000,4943.68000,4939.10000,4943.27000,43.17,14.06117,-1.02435,-5.29638,3.10,30.27,-63.78,-17.87,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:17.315,315,IDLE,0,STABLE,4943.66000,4944.05000,41.6,100,100,4940.25000,4943.68000,4939.10000,4943.66000,44.19,18.11086,4.04969,-4.96210,3.49,31.08,-63.27,-15.60,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:17.466,466,IDLE,0,STABLE,4943.78000,4944.17000,41.6,100,100,4940.25000,4943.78000,4939.10000,4943.78000,44.50,24.74510,6.63424,-4.85924,3.61,31.22,-62.76,-15.31,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:17.673,673,IDLE,0,STABLE,4943.76000,4944.15000,41.6,100,100,4940.25000,4943.78000,4939.10000,4943.76000,44.44,29.35424,4.60914,-4.87638,3.59,31.29,-62.24,-15.25,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:18.878,878,IDLE,0,STABLE,4943.85000,4944.24000,39.2,100,100,4940.25000,4943.85000,4939.10000,4943.85000,44.67,34.59450,5.24026,-4.79924,3.68,31.43,-61.73,-14.97,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:18.050,50,IDLE,0,STABLE,4943.86000,4944.21000,38.7,100,100,4940.25000,4943.86000,4939.10000,4943.86000,44.70,38.90713,4.31263,-4.79067,3.69,31.53,-61.22,-14.79,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:18.252,252,IDLE,0,STABLE,4942.79000,4943.18000,38.8,100,100,4940.25000,4943.86000,4939.10000,4942.79000,41.86,39.02044,0.11331,-5.70781,2.62,29.63,-60.71,-20.63,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:18.411,411,IDLE,0,STABLE,4942.81000,4943.20000,38.8,0,0,4940.25000,4943.86000,4939.10000,4942.81000,41.91,46.72730,7.70686,-5.69067,2.64,29.75,-60.20,-20.42,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:18.566,566,IDLE,0,STABLE,4942.82000,4943.21000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.82000,41.94,54.83639,8.10909,-5.68210,2.65,29.85,-59.69,-20.26,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:18.730,730,IDLE,0,STABLE,4942.83000,4943.22000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.83000,41.97,61.46608,6.62970,-5.67352,2.66,29.95,-59.18,-20.11,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:19.025,25,IDLE,0,STABLE,4942.76000,4943.15000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.76000,41.78,68.17897,6.71289,-5.73352,2.59,29.89,-58.67,-20.42,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:19.243,243,IDLE,0,STABLE,4942.80000,4943.19000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.80000,41.89,71.97821,3.79924,-5.69924,2.63,30.05,-58.16,-20.09,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:19.438,438,IDLE,0,STABLE,4942.85000,4943.24000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.85000,42.03,58.36154,-13.61667,-5.65638,2.68,30.23,-57.65,-19.69,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:19.586,586,IDLE,0,STABLE,4943.05000,4943.44000,38.9,0,0,4940.25000,4943.86000,4939.10000,4943.05000,42.58,51.19903,-7.16250,-5.48495,2.88,30.72,-57.14,-18.37,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:19.749,749,IDLE,0,STABLE,4943.13000,4943.52000,38.9,100,100,4940.25000,4943.86000,4939.10000,4943.13000,42.79,46.84735,-4.35168,-5.41638,2.96,30.97,-56.63,-17.76,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:20.955,955,IDLE,0,STABLE,4943.08000,4943.47000,38.9,100,100,4940.25000,4943.86000,4939.10000,4943.08000,42.66,41.56285,-5.28450,-5.45924,2.91,30.95,-56.12,-17.95,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:20.266,266,IDLE,0,STABLE,4943.10000,4943.49000,38.9,100,100,4940.25000,4943.86000,4939.10000,4943.10000,42.71,39.11538,-2.44747,-5.44210,2.93,31.07,-55.61,-17.71,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:20.456,456,IDLE,0,STABLE,4943.11000,4943.50000,38.9,100,100,4940.25000,4943.86000,4939.10000,4943.11000,42.74,36.42557,-2.68981,-5.43352,2.94,31.18,-55.10,-17.52,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:20.612,612,IDLE,0,STABLE,4943.02000,4943.41000,38.9,100,100,4940.25000,4943.86000,4939.10000,4943.02000,42.49,29.72525,-6.70032,-5.51067,2.85,31.07,-54.59,-17.99,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:21.441,441,IDLE,0,STABLE,4942.95000,4943.34000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.95000,42.30,26.33339,-3.39186,-5.57067,2.78,31.00,-54.08,-18.34,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:21.697,697,IDLE,0,STABLE,4942.94000,4943.33000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.94000,42.27,22.54137,-3.79202,-5.57924,2.77,31.06,-53.57,-18.29,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:22.972,972,IDLE,0,STABLE,4942.97000,4943.36000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.97000,42.36,18.76839,-3.77298,-5.55352,2.80,31.21,-53.06,-17.99,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:22.208,208,IDLE,0,STABLE,4942.98000,4943.37000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.98000,42.38,15.51565,-3.25274,-5.54495,2.81,31.31,-52.55,-17.81,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:22.370,370,IDLE,0,STABLE,4943.01000,4943.40000,38.9,100,100,4940.25000,4943.86000,4939.10000,4943.01000,42.47,12.52622,-2.98943,-5.51924,2.84,31.46,-52.04,-17.50,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:22.599,599,IDLE,0,STABLE,4942.97000,4943.36000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.97000,42.36,10.36610,-2.16012,-5.55352,2.80,31.46,-51.53,-17.66,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:23.832,832,IDLE,0,STABLE,4942.92000,4943.31000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.92000,42.22,8.64499,-1.72111,-5.59638,2.75,31.42,-51.02,-17.90,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:23.049,49,IDLE,0,STABLE,4942.91000,4943.30000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.91000,42.19,8.02917,-0.61583,-5.60495,2.74,31.48,-50.51,-17.87,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:23.312,312,IDLE,0,STABLE,4942.90000,4943.29000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.90000,42.16,7.87261,-0.15656,-5.61352,2.73,31.53,-50.00,-17.84,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:24.637,637,IDLE,0,STABLE,4942.92000,4943.31000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.92000,42.22,6.59997,-1.27264,-5.59638,2.75,31.66,-49.49,-17.59,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:24.790,790,IDLE,0,STABLE,4942.54000,4942.93000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.54000,41.15,10.15143,3.55145,-5.92210,2.37,30.82,-48.98,-20.25,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:25.949,949,IDLE,0,STABLE,4942.32000,4942.71000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.32000,40.52,15.20728,5.05585,-6.11067,2.15,30.35,-48.47,-21.80,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:25.156,156,IDLE,0,STABLE,4942.30000,4942.69000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.30000,40.46,18.67341,3.46614,-6.12781,2.13,30.36,-47.96,-21.89,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:25.379,379,IDLE,0,STABLE,4942.27000,4942.66000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.27000,40.37,21.03747,2.36406,-6.15352,2.10,30.35,-47.45,-22.05,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:25.755,755,IDLE,0,STABLE,4942.09000,4942.48000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.09000,39.84,31.69121,10.65374,-6.30781,1.92,29.96,-46.94,-23.36,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:26.998,998,IDLE,0,STABLE,4942.08000,4942.47000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.08000,39.81,29.92876,-1.76246,-6.31638,1.91,29.99,-46.43,-23.39,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:26.345,345,IDLE,0,STABLE,4942.09000,4942.48000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.09000,39.84,27.47539,-2.45337,-6.30781,1.92,30.08,-45.92,-23.27,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:27.223,223,IDLE,0,STABLE,4942.12000,4942.51000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.12000,39.93,22.63337,-4.84202,-6.28210,1.95,30.22,-45.41,-22.99,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:27.384,384,IDLE,0,STABLE,4942.13000,4942.52000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.13000,39.96,18.87741,-3.75596,-6.27352,1.96,30.30,-44.90,-22.87,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:27.613,613,IDLE,0,STABLE,4942.59000,4942.98000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.59000,41.30,22.99459,4.11718,-5.87924,2.42,31.58,-44.39,-19.16,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:27.816,816,IDLE,0,STABLE,4942.63000,4943.02000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.63000,41.41,25.74261,2.74802,-5.84495,2.46,31.76,-43.88,-18.76,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:28.991,991,IDLE,0,STABLE,4942.65000,4943.04000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.65000,41.47,27.40260,1.65999,-5.82781,2.48,31.89,-43.37,-18.51,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:28.308,308,BURST_FIRED,0,STABLE,4942.64000,4943.03000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.64000,41.44,31.50733,4.10473,-5.83638,2.47,31.93,-42.86,-18.51,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE|Burst Fired L2;,
2026.02.06 17:43:28.690,690,IDLE,0,STABLE,4942.67000,4943.06000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.67000,41.52,26.69147,-4.81586,-5.81067,2.50,32.09,-42.35,-18.18,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:29.117,117,IDLE,0,STABLE,4942.74000,4943.13000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.74000,41.72,22.95176,-3.73972,-5.75067,2.57,32.35,-41.84,-17.51,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:29.310,310,IDLE,0,STABLE,4942.73000,4943.12000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.73000,41.69,20.15781,-2.79394,-5.75924,2.56,32.40,-41.33,-17.50,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:29.472,472,IDLE,0,STABLE,4942.78000,4943.17000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.78000,41.83,18.53175,-1.62606,-5.71638,2.61,32.61,-40.82,-16.99,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:29.733,733,IDLE,0,STABLE,4942.74000,4943.13000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.74000,41.72,16.16640,-2.36535,-5.75067,2.57,32.57,-40.31,-17.23,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:30.975,975,IDLE,0,STABLE,4942.89000,4943.24000,38.8,100,100,4940.25000,4943.86000,4939.10000,4942.89000,42.14,16.04596,-0.12044,-5.62210,2.72,33.08,-39.80,-15.85,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:30.191,191,IDLE,0,STABLE,4943.41000,4943.80000,38.8,0,0,4940.25000,4943.86000,4939.10000,4943.41000,43.54,25.31349,9.26753,-5.17638,3.24,34.66,-39.29,-11.23,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:30.350,350,IDLE,0,STABLE,4943.54000,4943.93000,38.8,100,100,4940.25000,4943.86000,4939.10000,4943.54000,43.88,35.82771,10.51423,-5.06495,3.37,35.13,-38.78,-9.95,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:30.549,549,IDLE,0,STABLE,4943.58000,4943.97000,38.8,0,0,4940.25000,4943.86000,4939.10000,4943.58000,43.98,43.51825,7.69054,-5.03067,3.41,35.34,-38.27,-9.45,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:30.710,710,IDLE,0,STABLE,4943.65000,4944.04000,38.8,0,0,4940.25000,4943.86000,4939.10000,4943.65000,44.16,48.86953,5.35128,-4.97067,3.48,35.64,-37.76,-8.67,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:31.314,314,IDLE,0,STABLE,4943.67000,4944.06000,38.8,0,0,4940.25000,4943.86000,4939.10000,4943.67000,44.21,43.72608,-5.14345,-4.95352,3.50,35.80,-37.24,-8.34,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:31.489,489,IDLE,0,STABLE,4943.68000,4944.07000,38.8,0,0,4940.25000,4943.86000,4939.10000,4943.68000,44.24,37.43916,-6.28692,-4.94495,3.51,35.93,-36.73,-8.09,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:31.712,712,IDLE,0,STABLE,4943.73000,4944.12000,38.8,100,100,4940.25000,4943.86000,4939.10000,4943.73000,44.37,31.54973,-5.88943,-4.90210,3.56,36.17,-36.22,-7.47,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:32.370,370,IDLE,0,STABLE,4943.81000,4944.20000,38.9,100,100,4940.25000,4943.86000,4939.10000,4943.81000,44.57,27.89130,-3.65843,-4.83352,3.64,36.52,-35.71,-6.57,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:32.604,604,IDLE,0,STABLE,4943.80000,4944.19000,38.9,100,100,4940.25000,4943.86000,4939.10000,4943.80000,44.55,24.46744,-3.42386,-4.84210,3.63,36.59,-35.20,-6.49,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:32.756,756,IDLE,0,STABLE,4943.81000,4944.20000,38.9,100,100,4940.25000,4943.86000,4939.10000,4943.81000,44.57,21.10505,-3.36239,-4.83352,3.64,36.72,-34.69,-6.23,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:33.918,918,IDLE,0,STABLE,4942.54000,4942.93000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.54000,41.15,36.63508,15.53003,-5.92210,2.37,32.83,-34.18,-18.01,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:33.147,147,IDLE,0,STABLE,4942.24000,4942.63000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.24000,40.28,50.07461,13.43954,-6.17924,2.07,31.95,-33.67,-20.78,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:33.385,385,IDLE,0,STABLE,4942.27000,4942.66000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.27000,40.37,70.40452,20.32991,-6.15352,2.10,32.11,-33.16,-20.44,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:33.683,683,IDLE,0,STABLE,4942.29000,4942.68000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.29000,40.43,84.31249,13.90798,-6.13638,2.12,32.23,-32.65,-20.19,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:34.897,897,IDLE,0,STABLE,4942.21000,4942.60000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.21000,40.19,95.52017,11.20768,-6.20495,2.04,32.04,-32.14,-20.90,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:34.131,131,IDLE,0,STABLE,4942.24000,4942.63000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.24000,40.28,81.35848,-14.16169,-6.17924,2.07,32.19,-31.63,-20.56,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:34.726,726,IDLE,0,STABLE,4942.27000,4942.66000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.27000,40.37,65.47029,-15.88819,-6.15352,2.10,32.35,-31.12,-20.21,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:35.929,929,IDLE,0,STABLE,4942.32000,4942.71000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.32000,40.52,54.50801,-10.96227,-6.11067,2.15,32.58,-30.61,-19.65,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:35.135,135,IDLE,0,STABLE,4942.50000,4942.89000,38.9,100,100,4940.25000,4943.86000,4939.10000,4942.50000,41.04,48.78569,-5.72232,-5.95638,2.33,33.24,-30.10,-17.79,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
2026.02.06 17:43:35.353,353,IDLE,0,STABLE,4942.56000,4942.95000,38.9,0,0,4940.25000,4943.86000,4939.10000,4942.56000,41.21,44.26587,-4.51982,-5.90495,2.39,33.51,-29.59,-17.11,247916550.23,0.00,0.00,0.00,0.00,0.00,0,NONE,0.00,NONE,NONE,
