TimeMS,BestBid,BestAsk,Velocity,Acceleration,Spread,BidV1,BidV2,BidV3,BidV4,BidV5,AskV1,AskV2,AskV3,AskV4,AskV5
4350255,1.34262,1.34272,0.38805,-0.09701,8.8,600000,500000,20000000,0,0,1100000,2000000,30200000,0,0
4350456,1.34263,1.34272,0.31044,-0.07761,8.9,100000,500000,55000000,0,0,1100000,2000000,30200000,0,0
4351297,1.34263,1.34272,0.31044,-0.07761,8.9,100000,1000000,45000000,0,0,600000,500000,40000000,0,0
4352228,1.34263,1.34272,0.31044,-0.07761,8.9,100000,1000000,45000000,0,0,600000,500000,20000000,0,0
4352379,1.34263,1.34271,0.30019,-0.01025,8.9,100000,500000,15000000,0,0,500000,600000,20000000,0,0
4352553,1.34261,1.34271,0.38274,0.08255,8.9,1100000,2000000,90200000,0,0,100000,1000000,45000000,0,0
4352960,1.34262,1.34271,0.38590,0.00317,8.9,100000,1000000,25000000,0,0,600000,500000,40000000,0,0
4353785,1.34262,1.34271,0.38590,0.00317,8.9,100000,500000,10000000,0,0,600000,500000,20000000,0,0
4354872,1.34262,1.34271,0.38590,0.00317,8.9,100000,500000,10000000,0,0,600000,500000,40000000,0,0
4355632,1.34262,1.34272,0.34612,-0.03978,8.9,600000,500000,40000000,0,0,600000,500000,20000000,0,0
4356123,1.34264,1.34272,0.37165,0.02553,8.9,100000,500000,15000000,0,0,600000,500000,40000000,0,0
4356365,1.34263,1.34272,0.35601,-0.01565,8.9,100000,500000,10000000,0,0,600000,500000,40000000,0,0
4357581,1.34263,1.34271,0.36725,0.01124,8.9,100000,500000,15000000,0,0,500000,100000,30000000,0,0
4357848,1.34258,1.34266,1.03504,0.66779,8.9,100000,500000,10000000,0,0,500000,500000,22000000,0,0
4358130,1.34258,1.34266,1.03504,0.66779,8.9,500000,100000,10000000,0,0,100000,1000000,20000000,0,0
4359095,1.34257,1.34266,0.90816,-0.12688,8.9,600000,500000,25000000,0,0,600000,500000,45000000,0,0
4360341,1.34257,1.34266,0.90816,-0.12688,8.9,600000,500000,45000000,0,0,600000,500000,20000000,0,0
4360907,1.34257,1.34267,0.78184,-0.12632,9.0,1100000,1000000,45000000,0,0,1100000,1000000,25000000,0,0
